,Make,Model,Variant,Ex-Showroom_Price,Displacement,Kerb_Weight,Cylinders,Emission_Norm,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,Gears,Ground_Clearance,Power,Torque,Type,Odometer,Speedometer,Tachometer,Seating_Capacity,Start_/_Stop_Button,Audiosystem,Aux-in_Compatibility,Basic_Warranty,Bluetooth,12v_Power_Outlet,Boot-lid_Opener,Boot_Space,Child_Safety_Locks,Extended_Warranty,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Hill_Assist,Airbags,Number_of_Airbags,Parking_Assistance,Infotainment_Screen,Navigation_System,Third_Row_AC_Vents,Second_Row_AC_Vents,Engine_Type,Rain_Sensing_Wipers
821,Mercedes,Mercedes-Benz E-Class All Terrain,E 220D,7500000.0,1950.0,2013.0,6.0,BS 6,80.0,Diesel,SUV,4.0,12.06,9,155.0,194hp@3800rpm,400Nm@1600-2800RPM,Automatic,Analog,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,Internal,540.0,Yes,4th year /with ,Internal,Analog,Manual,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",7.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
822,Volvo,Xc90,D5 Inscription,8790000.0,1969.0,2962.0,4.0,BS IV,68.0,Diesel,SUV,5.0,17.2,8,218.0,225PS@4250RPM,470Nm@1740RPM,Automatic,Digital,Analog,Analog,7.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,Internal,530.0,Yes,4th year /with ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Not known,Yes
823,Volvo,Xc90,D5 Momentum,8090000.0,1969.0,2910.0,4.0,BS IV,68.0,Diesel,SUV,5.0,17.2,8,218.0,225PS@4250RPM,470Nm@1740RPM,Automatic,Digital,Analog,Analog,7.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",530.0,Yes,4th year /with ,Internal,Digital,Manual,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Not known,Yes
824,Volvo,Xc90,T8 Excellence,13124000.0,1969.0,2910.0,4.0,BS IV,68.0,Hybrid,SUV,5.0,17.2,8,218.0,407ps@5700rpm,640Nm@2200rpm,Automatic,Digital,Analog,Analog,4.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",530.0,Yes,4th year /with ,Internal,Digital,Manual,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Yes,Yes,Not Applicable,Yes,Not known,Yes
825,Volvo,Xc90,T8 Inscription,9665000.0,1969.0,2962.0,4.0,BS IV,68.0,Hybrid,SUV,5.0,17.2,8,238.0,320bhp,240Nm,Automatic,Digital,Analog,Analog,7.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,Internal,300.0,Yes,4th year /with ,Internal,Digital,Manual,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",7.0,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Not known,Yes
826,Volvo,Xc90,D5 R-Design,8491500.0,1969.0,2962.0,4.0,BS IV,68.0,Diesel,SUV,5.0,17.2,8,218.0,235 bhp @ 4250 rpm,480 Nm @ 1750 rpm,Automatic,Digital,Analog,Analog,7.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,Internal,530.0,Yes,4th year /with ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Not known,Yes
827,Land Rover,Range Sport,5.0L V8 Svr Petrol,20517853.0,4999.0,2310.0,8.0,BS IV,68.0,Petrol,SUV,5.0,17.2,8,295.5,567bhp@6000-6500rpm,700Nm@3500-4000rpm,Automatic,Digital,Digital,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,Internal,530.0,Yes,4th year /with ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",0.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Not Applicable,Not known,Yes
828,Land Rover,Range Sport,2.0L S Petrol,8670586.0,1997.0,2083.0,8.0,BS IV,105.0,Petrol,SUV,5.0,17.2,8,295.5,296bhp@5500rpm,400Nm@1500-4000rpm,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,530.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Yes,Yes,Not Applicable,Yes,Not known,Yes
829,Land Rover,Range Sport,2.0L Se Petrol,9448181.0,1997.0,2083.0,8.0,BS IV,105.0,Petrol,SUV,5.0,17.2,8,295.5,296bhp@5500rpm,400Nm@1500-4000rpm,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,530.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Yes,Yes,Not Applicable,Yes,Not known,Yes
830,Land Rover,Range Sport,3.0L V6 Se Petrol,11476911.0,2995.0,2134.0,6.0,BS IV,85.0,Petrol,SUV,5.0,17.2,8,295.5,335bhp@6500RPM,450Nm@3500-5000RPM,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
831,Land Rover,Range Sport,2.0L Hse Petrol,15600000.0,1997.0,2687.0,8.0,BS IV,105.0,Petrol,SUV,5.0,17.2,8,295.5,296bhp@5500rpm,400Nm@1500-4000rpm,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Yes,Yes,Not Applicable,Yes,Not known,Yes
832,Land Rover,Range Sport,3.0L V6 Hse Petrol,13228725.0,2995.0,2134.0,6.0,BS IV,85.0,Petrol,SUV,5.0,17.2,8,295.5,335bhp@6500RPM,450Nm@3500-5000RPM,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Rear sensors,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
833,Land Rover,Range Sport,5.0L V8 Autobiography Dynamic Petrol,17940227.0,4999.0,2134.0,8.0,BS IV,85.0,Petrol,SUV,5.0,17.2,8,172.0,518bhp@6000-6500rpm,625Nm@2500-5500rpm,Automatic,Digital,Digital,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
834,Land Rover,Range Sport,3.0L Tdv6 S Diesel,10373732.0,2993.0,2134.0,6.0,BS IV,80.0,Diesel,SUV,5.0,17.2,8,172.0,254 bhp @ 4000 rpm,600Nm @ 1750-2250 rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,1761.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Manual,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
835,Land Rover,Range Sport,3.0L Tdv6 Se Diesel,11913021.0,2993.0,2134.0,6.0,BS IV,80.0,Diesel,SUV,5.0,17.2,8,227.0,254 bhp @ 4000 rpm,600Nm @ 1750-2250 rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,1761.0,Not Applicable,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
836,Land Rover,Range Sport,4.4L Sdv8 Hse Diesel,14908985.0,4367.0,2443.0,8.0,BS IV,105.0,Diesel,SUV,5.0,11.5,8,295.5,335bhp@3500rpm,740Nm@2250rpm,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,1761.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
837,Jaguar,Xj,3.0L,9738609.0,2993.0,1871.0,6.0,BS IV,82.0,Diesel,Sedan,4.0,12.9,8,100.0,274PS@4000RPM,600Nm@3500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,3,Internal,520.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
838,Jaguar,Xj,3.0L Portfolio,10725145.0,2993.0,1871.0,6.0,BS IV,83.0,Diesel,Sedan,4.0,12.9,8,100.0,274PS@4000RPM,600Nm@3500rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,"Internal, With Remote",520.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
839,Jaguar,Xj,50,11129599.0,2993.0,1860.0,6.0,BS IV,82.0,Diesel,Sedan,4.0,12.9,8,100.0,302bhp@4000RPM,689Nm@1800rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,3,Internal,478.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",6.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
840,Porsche,Cayenne,E-Hybrid,15806000.0,2995.0,2370.0,6.0,BS 6,75.0,Hybrid,SUV,5.0,3.4,8,210.0,340bhp@6400RPM,450Nm@5300RPM,Automatic,Analog,Digital,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,645.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",10.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
841,Porsche,Cayenne,Turbo,19210000.0,3996.0,2245.0,6.0,BS 6,90.0,Petrol,SUV,5.0,16.2,8,190.0,550bhp@6000RPM,770Nm@4500RPM,Automatic,Digital,Digital,Digital,5.0,Yes,CD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,745.0,Yes,12/24 months /up to 200000 Kms ,Internal,Analog,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",10.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
842,Porsche,Cayenne,Base,11936000.0,2995.0,2840.0,6.0,BS 6,75.0,Petrol,SUV,5.0,16.2,8,210.0,335PS@5300rpm,450Nm@1340 - 5300rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,770.0,Yes,12/24 months /up to 200000 Kms ,Internal,Analog,Automatic,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",10.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
843,Maserati,Ghibli,Diesel,13387856.0,2987.0,1810.0,6.0,BS IV,70.0,Diesel,SUV,4.0,16.2,8,210.0,275PS@4000rpm,570Nm@2000-2600rpm,Automatic,"Digital, Analog","Digital, Analog",Analog,5.0,Yes,Not Applicable,Yes,3 years without mileage limit,Yes,Not Applicable,Internal,500.0,Not Applicable,3 Years Unlimited Kilometres,Internal,Analog,Automatic,Not Applicable,Not Applicable,0.0,Not Applicable,Touch Sensitive,Yes,Yes,Not Applicable,Not known,Not Applicable
844,Maserati,Ghibli,Gransport,13881858.0,2987.0,1810.0,6.0,BS IV,70.0,Diesel,SUV,4.0,16.2,8,225.0,275bhp@4000RPM,600Nm@2000rpm,Automatic,"Digital, Analog","Digital, Analog",Analog,5.0,Yes,Not Applicable,Yes,3 years without mileage limit,Yes,Not Applicable,Internal,500.0,Not Applicable,3 Years Unlimited Kilometres,Internal,Analog,Automatic,Not Applicable,Not Applicable,0.0,Not Applicable,Touch Sensitive,Yes,Yes,Not Applicable,Not known,Not Applicable
845,Maserati,Ghibli,Granlusso,14247814.0,2987.0,1810.0,6.0,BS IV,70.0,Diesel,SUV,4.0,16.2,8,225.0,275bhp@4000RPM,600Nm@2000rpm,Automatic,"Digital, Analog","Digital, Analog",Analog,5.0,Yes,Not Applicable,Yes,3 years without mileage limit,Yes,Not Applicable,Internal,500.0,Not Applicable,3 Years Unlimited Kilometres,Internal,Analog,Automatic,Not Applicable,Not Applicable,0.0,Not Applicable,Touch Sensitive,Yes,Yes,Not Applicable,Not known,Not Applicable
846,Toyota,Land Cruiser,Vx,14699000.0,4461.0,2740.0,8.0,BS IV,93.0,Diesel,SUV,5.0,9.0,6,225.0,265PS@3400rpm,650Nm@1600-2600rpm,Automatic,Digital,Analog,Analog,7.0,Yes,DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,3,"Internal, With Remote",621.0,Yes,3 Years Unlimited Kilometres,Internal,Analog,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags, Drive side airbag, Front passenger knee airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Yes,Yes,Not known,Yes
847,Audi,Rs7,Sportback,17072000.0,3993.0,1995.0,8.0,BS IV,75.0,Petrol,"Sedan, Coupe",4.0,9.8,8,109.0,560PS@6600RPM,700Nm@1750-5500rpm,Automatic,Digital,Analog,Analog,4.0,Yes,DVD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,"Internal, With Remote",535.0,Yes,3rd/4th year,Internal,Analog,Automatic,Yes,"Driver frontal airbag, Driver head airbag, Front passenger frontal airbag, Front passenger head airbag, Front passenger side airbag, Drive side airbag, Rear passenger head airbags",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Yes,Yes,Not known,Yes
848,Land Rover,Range,5.0L V8 Autobiography Petrol,26037526.0,4999.0,2687.0,8.0,BS IV,105.0,Petrol,SUV,5.0,9.6,8,295.5,518bhp@6000-6500rpm,625Nm@2500-5500rpm,Automatic,"Digital, Analog",Digital,Analog,7.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years without mileage limit,Yes,Yes,Internal,535.0,Yes,3rd/4th year,Internal,Analog,Automatic,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",10.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Yes,Yes,Not known,Yes
849,Land Rover,Range,5.0L V8 Svautobiography Dynamic Petrol,32522000.0,4999.0,2687.0,8.0,BS IV,105.0,Petrol,SUV,5.0,9.6,8,295.5,558PS@6000-6500rpm,700Nm@3500-5000rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,535.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Manual,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
850,Land Rover,Range,3.0L V6 Vogue Lwb Petrol,19527130.0,2995.0,2687.0,6.0,BS IV,85.0,Petrol,SUV,5.0,11.6,8,295.5,335bhp@6500RPM,450Nm@3500-5000RPM,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Not Applicable,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
851,Land Rover,Range,5.0L V8 Svautobiography Lwb Petrol,40499548.0,4999.0,2330.0,8.0,BS IV,65.0,Petrol,SUV,4.0,10.0,8,295.0,558bhp@6000-6500RPM,700Nm@3500-5000rpm,Automatic,Digital,Digital,Analog,5.0,Yes,DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Manual,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Yes,Yes,Not known,Yes
852,Land Rover,Range,3.0L Tdv6 Vogue Diesel,18185267.0,2993.0,2330.0,6.0,BS IV,65.0,Diesel,SUV,5.0,10.0,8,295.5,254bhp@3750rpm,600Nm@1750-2250rpm,Automatic,Digital,Digital,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,"Internal, With Remote",909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
853,Land Rover,Range,3.0L Tdv6 Vogue Lwb Diesel,19527130.0,2993.0,2687.0,6.0,BS IV,65.0,Diesel,SUV,5.0,10.0,8,295.5,254bhp@3750rpm,600Nm@1750-2250rpm,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Not Applicable,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
854,Land Rover,Range,4.4L Sdv8 Autobiography Lwb Diesel,25174051.0,4367.0,2687.0,8.0,BS IV,65.0,Diesel,SUV,5.0,10.0,8,295.5,335bhp@3500rpm,740Nm@1750-2250rpm,Automatic,Digital,Analog,Analog,7.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front & rear sensors with 360 degree view,Touch Sensitive,Yes,Yes,Yes,Not known,Yes
855,Land Rover,Range,4.4L Sdv8 Svautobiography Lwb Diesel,39294685.0,4367.0,2687.0,8.0,BS IV,65.0,Diesel,SUV,5.0,10.0,8,295.0,335bhp@3500rpm,740Nm@1750-2250rpm,Automatic,Digital,Digital,Analog,4.0,Yes,DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Manual,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",8.0,Yes,Touch Sensitive,Yes,Yes,Yes,Not known,Yes
856,Land Rover,Range,4.4L Sdv8 Vogue Se Lwb Diesel,23675691.0,4367.0,2687.0,8.0,BS IV,65.0,Diesel,SUV,5.0,10.0,8,295.5,335bhp@3500rpm,740Nm@1750-2250rpm,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Yes,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Rear sensors,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
857,Land Rover,Range,3.0L V6 Vogue Se Lwb Petrol,21398758.0,2995.0,2687.0,6.0,BS IV,85.0,Petrol,SUV,5.0,11.6,8,295.5,335bhp@6500RPM,450Nm@3500-5000RPM,Automatic,Digital,Analog,Analog,7.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years /100000 Kms ,Yes,Yes,Internal,909.0,Not Applicable,12/24 months /up to 200000 Kms ,Internal,Digital,Automatic,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag",8.0,Rear sensors,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Yes
